cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.16264868826893128,set_union,Union,196.75281489169993,1.9675281489169993,0,0.0
0.1657227008669993,set_intersection,Intersection,41.104893609813836,0.41104893609813836,1,0.9999
0.1657227008669993,paddleocr_geometry,OCR joined,60.32159046386287,0.6032159046386287,0,0.0
0.1657227008669993,ocr_if_nonempty_else_qwen,OCR-first,67.67002724999088,0.6767002724999088,0,0.0001
0.1657227008669993,set_union,Union,197.06943818930094,1.9706943818930094,0,0.0
0.1688548114033517,set_intersection,Intersection,41.862864359611116,0.4186286435961112,1,0.9999
0.1688548114033517,paddleocr_geometry,OCR joined,60.913559355233474,0.6091355935523347,0,0.0
0.1688548114033517,ocr_if_nonempty_else_qwen,OCR-first,68.21188237277984,0.6821188237277984,0,0.0001
0.1688548114033517,set_union,Union,197.39204557454522,1.9739204557454522,0,0.0
0.1720461179120157,set_intersection,Intersection,42.6351605347078,0.426351605347078,1,0.9997
0.1720461179120157,paddleocr_geometry,OCR joined,61.51671628537097,0.6151671628537096,0,0.0002
0.1720461179120157,ocr_if_nonempty_else_qwen,OCR-first,68.76397839877872,0.6876397839877871,0,0.0001
0.1720461179120157,set_union,Union,197.72075014493763,1.9772075014493762,0,0.0
0.17529773917954025,set_intersection,Intersection,43.42205288144874,0.4342205288144874,1,0.9996
0.17529773917954025,paddleocr_geometry,OCR joined,62.13127270493311,0.621312727049331,0,0.0003
0.17529773917954025,ocr_if_nonempty_else_qwen,OCR-first,69.32650887806047,0.6932650887806047,0,0.0001
0.17529773917954025,set_union,Union,198.05566713549266,1.9805566713549265,0,0.0
0.17861081513721266,set_intersection,Intersection,44.22381726320546,0.4422381726320546,1,0.9996
0.17861081513721266,paddleocr_geometry,OCR joined,62.757444060933196,0.627574440609332,0,0.0003
0.17861081513721266,ocr_if_nonempty_else_qwen,OCR-first,69.89967101873779,0.698996710187378,0,0.0001
0.17861081513721266,set_union,Union,198.39691395913292,1.9839691395913293,0,0.0
0.1819865072606878,set_intersection,Intersection,45.04073475708645,0.4504073475708645,1,0.9996
0.1819865072606878,paddleocr_geometry,OCR joined,63.39544987226999,0.6339544987226999,0,0.0003
0.1819865072606878,ocr_if_nonempty_else_qwen,OCR-first,70.48366575609899,0.7048366575609899,0,0.0001
0.1819865072606878,set_union,Union,198.74461024785086,1.9874461024785086,0,0.0
0.1854259989771704,set_intersection,Intersection,45.87309175247524,0.4587309175247524,1,0.9996
